,image,steering,random_shift,is_shift
9816, IMG/left_2016_12_01_13_43_43_328.jpg,0.7446382000000001,9,True
9818,IMG/center_2016_12_01_13_43_43_328.jpg,0.49763820000000003,6,True
9819, IMG/left_2016_12_01_13_43_43_430.jpg,0.8636382000000001,30,True
9822, IMG/left_2016_12_01_13_43_43_532.jpg,0.6369715333333335,-10,True
9824,IMG/center_2016_12_01_13_43_43_532.jpg,0.36730486666666673,-17,True
9825, IMG/left_2016_12_01_13_43_43_634.jpg,0.5689715333333334,-22,True
9827,IMG/center_2016_12_01_13_43_43_634.jpg,0.4296382000000001,-6,True
9828, IMG/left_2016_12_01_13_43_43_736.jpg,0.602227,-6,True
9830,IMG/center_2016_12_01_13_43_43_736.jpg,0.5648936666666666,28,True
9834, IMG/left_2016_12_01_13_43_44_346.jpg,0.3247396,-6,True
9835, IMG/right_2016_12_01_13_43_44_346.jpg,-0.12959373333333335,-5,True
9836,IMG/center_2016_12_01_13_43_44_346.jpg,0.04940626666666667,-14,True
9837, IMG/left_2016_12_01_13_43_44_449.jpg,0.38354336666666666,1,True
9838, IMG/right_2016_12_01_13_43_44_449.jpg,0.048210033333333346,23,True
9840, IMG/left_2016_12_01_13_43_44_551.jpg,0.4448564,0,True
9842,IMG/center_2016_12_01_13_43_44_551.jpg,0.32818973333333334,20,True
9843, IMG/left_2016_12_01_13_43_44_653.jpg,0.33579726666666665,-26,True
9846, IMG/left_2016_12_01_13_43_44_755.jpg,0.5511306,12,True
9847, IMG/right_2016_12_01_13_43_44_755.jpg,-0.10153606666666669,-22,True
9849, IMG/left_2016_12_01_13_43_44_857.jpg,0.5958158,3,True
9850, IMG/right_2016_12_01_13_43_44_857.jpg,0.11314913333333333,-1,True
9851,IMG/center_2016_12_01_13_43_44_857.jpg,0.5188158,30,True
9852, IMG/left_2016_12_01_13_43_44_959.jpg,0.46287670000000003,15,True
9858, IMG/left_2016_12_01_13_43_47_713.jpg,0.3024452,-15,True
9859, IMG/right_2016_12_01_13_43_47_713.jpg,-0.08955479999999998,-3,True
9864, IMG/left_2016_12_01_13_43_47_916.jpg,0.19970066666666664,-23,True
9867, IMG/left_2016_12_01_13_43_48_019.jpg,0.47346550000000004,27,True
9870, IMG/left_2016_12_01_13_43_48_121.jpg,0.3105247033333333,5,True
9872,IMG/center_2016_12_01_13_43_48_121.jpg,-0.10080863000000002,-27,True
9875,IMG/center_2016_12_01_13_43_48_428.jpg,-0.15057359333333334,-11,True
9877, IMG/right_2016_12_01_13_43_48_529.jpg,-0.20490692666666666,20,True
9878,IMG/center_2016_12_01_13_43_48_529.jpg,-0.042906926666666664,8,True
9883, IMG/right_2016_12_01_13_43_48_731.jpg,-0.47124026,-27,True
9890,IMG/center_2016_12_01_13_43_48_934.jpg,-0.14490692666666666,-10,True
9891, IMG/left_2016_12_01_13_43_49_036.jpg,0.09443766666666668,-5,True
9910, IMG/right_2016_12_01_13_43_49_644.jpg,-0.2500905233333333,7,True
9919, IMG/right_2016_12_01_13_43_49_948.jpg,-0.29542385666666665,-1,True
9920,IMG/center_2016_12_01_13_43_49_948.jpg,0.10457614333333336,29,True
9922, IMG/right_2016_12_01_13_43_50_050.jpg,-0.4370905233333333,-26,True
9931, IMG/right_2016_12_01_13_43_50_351.jpg,-0.45409052333333333,-29,True
9933, IMG/left_2016_12_01_13_43_50_453.jpg,0.17024281000000002,0,True
9935,IMG/center_2016_12_01_13_43_50_453.jpg,-0.16175719,-18,True
9937, IMG/right_2016_12_01_13_43_50_555.jpg,-0.41442385666666665,-22,True
9941,IMG/center_2016_12_01_13_43_50_656.jpg,-0.04275719,3,True
9946, IMG/right_2016_12_01_13_43_50_860.jpg,-0.34075719,-9,True
9960, IMG/left_2016_12_01_13_43_51_366.jpg,0.11924281000000002,-9,True
9970, IMG/right_2016_12_01_13_43_51_671.jpg,-0.3010905233333333,-2,True
9971,IMG/center_2016_12_01_13_43_51_671.jpg,0.05357614333333334,20,True
9972, IMG/left_2016_12_01_13_43_51_772.jpg,0.24008179333333335,14,True
9973, IMG/right_2016_12_01_13_43_51_772.jpg,-0.37858487333333335,-14,True
9976, IMG/right_2016_12_01_13_43_51_873.jpg,-0.40125153999999996,-18,True
9982, IMG/right_2016_12_01_13_43_52_076.jpg,-0.30382796666666667,26,True
9985, IMG/right_2016_12_01_13_43_52_176.jpg,-0.39847203333333336,16,True
9988, IMG/right_2016_12_01_13_43_52_278.jpg,-0.4571274,9,True
9993, IMG/left_2016_12_01_13_43_52_479.jpg,0.08419463333333335,20,True
9994, IMG/right_2016_12_01_13_43_52_479.jpg,-0.5174720333333334,-5,True
9996, IMG/left_2016_12_01_13_43_52_579.jpg,0.11635570000000003,24,True
9997, IMG/right_2016_12_01_13_43_52_579.jpg,-0.47397763333333337,1,True
9999, IMG/left_2016_12_01_13_43_52_681.jpg,-0.16131096666666667,-25,True
10000, IMG/right_2016_12_01_13_43_52_681.jpg,-0.4513109666666667,5,True
10001,IMG/center_2016_12_01_13_43_52_681.jpg,-0.23264429999999997,3,True
10003, IMG/right_2016_12_01_13_43_52_782.jpg,-0.5243786666666668,-28,True
10015, IMG/right_2016_12_01_13_43_53_690.jpg,-0.6214607333333333,-20,True
10018, IMG/right_2016_12_01_13_43_53_791.jpg,-0.44027716666666666,17,True
10020, IMG/left_2016_12_01_13_43_53_892.jpg,-0.2317489666666666,-19,True
10021, IMG/right_2016_12_01_13_43_53_892.jpg,-0.6067489666666666,-4,True
10022,IMG/center_2016_12_01_13_43_53_892.jpg,-0.47308229999999996,-21,True
10024, IMG/right_2016_12_01_13_43_53_992.jpg,-0.5954156333333332,-2,True
10027, IMG/right_2016_12_01_13_43_54_094.jpg,-0.6464156333333333,-11,True
10028,IMG/center_2016_12_01_13_43_54_094.jpg,-0.4504156333333333,-17,True
10030, IMG/right_2016_12_01_13_43_54_196.jpg,-0.6124156333333333,-5,True
10031,IMG/center_2016_12_01_13_43_54_196.jpg,-0.4787489666666666,-22,True
10033, IMG/right_2016_12_01_13_43_54_296.jpg,-0.4329212333333333,25,True
10036, IMG/right_2016_12_01_13_43_54_397.jpg,-0.5291047999999999,3,True
10041, IMG/left_2016_12_01_13_43_55_003.jpg,0.07023153000000001,-21,True
10051, IMG/right_2016_12_01_13_43_55_310.jpg,-0.4338617666666667,-7,True
10054, IMG/right_2016_12_01_13_43_55_411.jpg,-0.43033356666666667,2,True
10060, IMG/right_2016_12_01_13_43_55_613.jpg,-0.39449463333333334,10,True
10063, IMG/right_2016_12_01_13_43_55_715.jpg,-0.5644946333333334,-20,True
10068, IMG/left_2016_12_01_13_43_55_918.jpg,0.1979771666666667,25,True
10069, IMG/right_2016_12_01_13_43_55_918.jpg,-0.33568950000000003,12,True
10070,IMG/center_2016_12_01_13_43_55_918.jpg,-0.12268949999999999,9,True
10081, IMG/right_2016_12_01_13_43_57_545.jpg,-0.2373674666666666,26,True
10084, IMG/right_2016_12_01_13_43_57_646.jpg,-0.4870002333333333,-8,True
10087, IMG/right_2016_12_01_13_43_57_747.jpg,-0.44549463333333333,1,True
10090, IMG/right_2016_12_01_13_43_57_848.jpg,-0.4851613,-6,True
10093, IMG/right_2016_12_01_13_43_58_870.jpg,-0.4407684700000001,-30,True
10094,IMG/center_2016_12_01_13_43_58_870.jpg,-0.10310180333333333,-11,True
10102, IMG/right_2016_12_01_13_43_59_178.jpg,-0.39787306666666666,-4,True
10105, IMG/right_2016_12_01_13_43_59_280.jpg,-0.3468730666666667,5,True
10107, IMG/left_2016_12_01_13_43_59_381.jpg,0.1244602666666667,7,True
10109,IMG/center_2016_12_01_13_43_59_381.jpg,-0.09420639999999998,9,True
10110, IMG/left_2016_12_01_13_43_59_483.jpg,0.22079360000000003,24,True
10113, IMG/left_2016_12_01_13_43_59_585.jpg,0.11312693333333336,5,True
10117, IMG/right_2016_12_01_13_43_59_687.jpg,-0.4790453333333334,-20,True
10120, IMG/right_2016_12_01_13_43_59_795.jpg,-0.5073786666666668,-25,True
10131, IMG/left_2016_12_01_13_44_01_114.jpg,0.3099207666666667,28,True
10132, IMG/right_2016_12_01_13_44_01_114.jpg,-0.47307923333333335,-29,True
10138, IMG/right_2016_12_01_13_44_01_318.jpg,-0.45225154,-27,True
10160,IMG/center_2016_12_01_13_44_02_028.jpg,0.045771000000000034,27,True
10162, IMG/right_2016_12_01_13_44_02_129.jpg,-0.4808843666666666,-22,True
10165, IMG/right_2016_12_01_13_44_02_230.jpg,-0.348712,3,True
10170, IMG/left_2016_12_01_13_44_02_434.jpg,0.28526538,27,True
10171, IMG/right_2016_12_01_13_44_02_434.jpg,-0.33340128666666663,-1,True
10177, IMG/right_2016_12_01_13_44_04_058.jpg,-0.12726283,27,True
10178,IMG/center_2016_12_01_13_44_04_058.jpg,-0.16359616333333335,-20,True
10182, IMG/left_2016_12_01_13_44_04_262.jpg,0.05661003333333335,-10,True
10189, IMG/right_2016_12_01_13_44_04_464.jpg,-0.3922064,-3,True
10190,IMG/center_2016_12_01_13_44_04_464.jpg,-0.031873066666666644,20,True
10192, IMG/right_2016_12_01_13_44_04_565.jpg,-0.36387306666666663,2,True
10194, IMG/left_2016_12_01_13_44_04_666.jpg,0.01679360000000002,-12,True
10196,IMG/center_2016_12_01_13_44_04_666.jpg,-0.2472064,-18,True
10197, IMG/left_2016_12_01_13_44_04_766.jpg,0.14742640666666668,1,True
10199,IMG/center_2016_12_01_13_44_04_766.jpg,-0.18457359333333334,-17,True
10204, IMG/right_2016_12_01_13_44_06_892.jpg,-0.45607923333333333,-26,True
10206, IMG/left_2016_12_01_13_44_06_994.jpg,0.29292076666666667,25,True
10208,IMG/center_2016_12_01_13_44_06_994.jpg,0.04592076666666667,22,True
10213, IMG/right_2016_12_01_13_44_07_196.jpg,-0.439229,-18,True
10219, IMG/right_2016_12_01_13_44_07_398.jpg,-0.2958730666666667,14,True
10222, IMG/right_2016_12_01_13_44_07_499.jpg,-0.32987306666666666,8,True
10224, IMG/left_2016_12_01_13_44_10_129.jpg,0.24405922333333335,8,True
10226,IMG/center_2016_12_01_13_44_10_129.jpg,0.09339255666666665,22,True
10227, IMG/left_2016_12_01_13_44_10_230.jpg,0.3308981966666667,25,True
10231, IMG/right_2016_12_01_13_44_10_331.jpg,-0.35760744333333333,-17,True
10233, IMG/left_2016_12_01_13_44_10_432.jpg,0.2723925566666667,13,True
10239, IMG/left_2016_12_01_13_44_10_634.jpg,0.12123153,-12,True
10245, IMG/left_2016_12_01_13_44_10_836.jpg,0.04741512666666667,-20,True
10246, IMG/right_2016_12_01_13_44_10_836.jpg,-0.45225154,-27,True
10252, IMG/right_2016_12_01_13_44_11_037.jpg,-0.15191820666666664,26,True
10258, IMG/right_2016_12_01_13_44_13_968.jpg,-0.39787306666666666,-4,True
10265,IMG/center_2016_12_01_13_44_14_169.jpg,-0.23587306666666666,-16,True
10269, IMG/left_2016_12_01_13_44_19_240.jpg,0.3707146,27,True
10272, IMG/left_2016_12_01_13_44_19_343.jpg,0.06456486333333335,-22,True
10278, IMG/left_2016_12_01_13_44_19_544.jpg,0.31175974000000006,30,True
10279, IMG/right_2016_12_01_13_44_19_544.jpg,-0.36924026,-9,True
10281, IMG/left_2016_12_01_13_44_19_646.jpg,0.20961003333333336,17,True
10282, IMG/right_2016_12_01_13_44_19_646.jpg,-0.47138996666666666,-22,True
10285, IMG/right_2016_12_01_13_44_19_748.jpg,-0.4525510333333333,-17,True
10291, IMG/right_2016_12_01_13_44_19_951.jpg,-0.3050679533333333,4,True
10292,IMG/center_2016_12_01_13_44_19_951.jpg,-0.08640128666666666,2,True
10303, IMG/right_2016_12_01_13_44_23_004.jpg,-0.44275719,-27,True
10320, IMG/left_2016_12_01_13_44_23_611.jpg,0.33656486333333335,26,True
10325,IMG/center_2016_12_01_13_44_23_713.jpg,-0.1539520666666667,-25,True
10326, IMG/left_2016_12_01_13_44_23_814.jpg,0.18938126666666666,-5,True
10331,IMG/center_2016_12_01_13_44_23_915.jpg,-0.046285400000000004,-6,True
10335, IMG/left_2016_12_01_13_44_24_119.jpg,0.2913812666666667,13,True
10345, IMG/right_2016_12_01_13_44_24_420.jpg,-0.08928539999999999,27,True
10346,IMG/center_2016_12_01_13_44_24_420.jpg,-0.029285400000000003,-3,True
10347, IMG/left_2016_12_01_13_44_24_522.jpg,0.32538126666666667,19,True
10349,IMG/center_2016_12_01_13_44_24_522.jpg,0.12371460000000001,24,True
10350, IMG/left_2016_12_01_13_44_24_625.jpg,0.3593812666666667,25,True
10353, IMG/left_2016_12_01_13_44_24_727.jpg,0.1157146,-18,True
10359, IMG/left_2016_12_01_13_44_24_930.jpg,0.3367146,21,True
10365, IMG/left_2016_12_01_13_44_25_133.jpg,0.25922024,9,True
10368, IMG/left_2016_12_01_13_44_25_234.jpg,0.11740383666666668,-11,True
10373,IMG/center_2016_12_01_13_44_25_334.jpg,-0.22990692666666668,-25,True
10375, IMG/right_2016_12_01_13_44_25_436.jpg,-0.4015510333333333,-8,True
10378, IMG/right_2016_12_01_13_44_25_539.jpg,-0.3582064,3,True
10381, IMG/right_2016_12_01_13_44_25_641.jpg,-0.48853973333333334,-20,True
10384, IMG/right_2016_12_01_13_44_25_742.jpg,-0.43753973333333335,-11,True
10395, IMG/left_2016_12_01_13_44_26_550.jpg,0.13485803666666665,-26,True
10403,IMG/center_2016_12_01_13_44_26_752.jpg,-0.032808630000000005,-15,True
10404, IMG/left_2016_12_01_13_44_26_854.jpg,0.45219137,30,True
10407, IMG/left_2016_12_01_13_44_27_964.jpg,0.26856486333333335,14,True
10410, IMG/left_2016_12_01_13_44_28_066.jpg,-0.01874590000000001,-30,True
10414, IMG/right_2016_12_01_13_44_28_168.jpg,-0.49495513333333335,4,True
10417, IMG/right_2016_12_01_13_44_28_268.jpg,-0.5289551333333333,-2,True
10420, IMG/right_2016_12_01_13_44_28_371.jpg,-0.6026218,-15,True
10421,IMG/center_2016_12_01_13_44_28_371.jpg,-0.29328846666666664,-1,True
10422, IMG/left_2016_12_01_13_44_28_473.jpg,-0.06895513333333331,-2,True
10423, IMG/right_2016_12_01_13_44_28_473.jpg,-0.5572884666666666,-7,True
10431, IMG/left_2016_12_01_13_44_30_797.jpg,0.25295466666666666,28,True
10432, IMG/right_2016_12_01_13_44_30_797.jpg,-0.3373786666666667,5,True
10434, IMG/left_2016_12_01_13_44_30_899.jpg,-0.017206399999999983,-18,True
10435, IMG/right_2016_12_01_13_44_30_899.jpg,-0.49987306666666664,-22,True
10438, IMG/right_2016_12_01_13_44_31_000.jpg,-0.5168730666666667,-25,True
10439,IMG/center_2016_12_01_13_44_31_000.jpg,-0.014873066666666629,23,True
10444, IMG/right_2016_12_01_13_44_31_202.jpg,-0.3355397333333333,7,True
10455, IMG/left_2016_12_01_13_44_31_607.jpg,0.19827670000000003,15,True
10456, IMG/right_2016_12_01_13_44_31_607.jpg,-0.2673899666666667,14,True
10460,IMG/center_2016_12_01_13_44_31_707.jpg,-0.1507233,-6,True
10461, IMG/left_2016_12_01_13_44_31_808.jpg,0.2549433666666667,25,True
10464, IMG/left_2016_12_01_13_44_31_910.jpg,0.1869433666666667,13,True
10466,IMG/center_2016_12_01_13_44_31_910.jpg,-0.1507233,-6,True
10471, IMG/right_2016_12_01_13_44_32_113.jpg,-0.5167233,-30,True
10472,IMG/center_2016_12_01_13_44_32_113.jpg,-0.10538996666666665,2,True
10476, IMG/left_2016_12_01_13_44_32_316.jpg,0.23257614333333335,11,True
10477, IMG/right_2016_12_01_13_44_32_316.jpg,-0.24442385666666666,8,True
10479, IMG/left_2016_12_01_13_44_32_418.jpg,0.03822023999999999,-30,True
10480, IMG/right_2016_12_01_13_44_32_418.jpg,-0.3311130933333334,-14,True
10487,IMG/center_2016_12_01_13_44_33_633.jpg,-0.18258487333333334,-20,True
10489, IMG/right_2016_12_01_13_44_33_734.jpg,-0.4524012866666666,-22,True
10490,IMG/center_2016_12_01_13_44_33_734.jpg,0.043932046666666696,25,True
10495, IMG/right_2016_12_01_13_44_33_937.jpg,-0.6154946333333333,-29,True
10501, IMG/right_2016_12_01_13_44_34_139.jpg,-0.5744381333333333,-5,True
10504, IMG/right_2016_12_01_13_44_34_240.jpg,-0.5404381333333332,1,True
10507, IMG/right_2016_12_01_13_44_34_340.jpg,-0.44027716666666666,17,True
10513, IMG/right_2016_12_01_13_44_34_542.jpg,-0.5853222666666668,-22,True
10516, IMG/right_2016_12_01_13_44_34_643.jpg,-0.6249889333333334,-29,True
10517,IMG/center_2016_12_01_13_44_34_643.jpg,-0.1626556,12,True
10519, IMG/right_2016_12_01_13_44_34_744.jpg,-0.3813222666666667,14,True
10522, IMG/right_2016_12_01_13_44_34_846.jpg,-0.4266556,6,True
10525, IMG/right_2016_12_01_13_44_34_947.jpg,-0.5474946333333334,-17,True
10527, IMG/left_2016_12_01_13_44_35_754.jpg,0.12491724000000001,-21,True
10528, IMG/right_2016_12_01_13_44_35_754.jpg,-0.16508276,9,True
10534, IMG/right_2016_12_01_13_44_35_954.jpg,-0.08992706666666667,2,True
10543, IMG/right_2016_12_01_13_44_36_560.jpg,-0.5225397333333334,-26,True
10558, IMG/right_2016_12_01_13_44_37_067.jpg,-0.4525510333333333,-17,True
10564, IMG/right_2016_12_01_13_44_37_270.jpg,-0.4033899666666667,-10,True
10565,IMG/center_2016_12_01_13_44_37_270.jpg,-0.026056633333333315,16,True
10567, IMG/right_2016_12_01_13_44_37_371.jpg,-0.20306795333333333,22,True
10570, IMG/right_2016_12_01_13_44_37_472.jpg,-0.39926283,-21,True
10576, IMG/right_2016_12_01_13_44_38_282.jpg,-0.2880679533333333,7,True
10582, IMG/right_2016_12_01_13_44_38_485.jpg,-0.27673462,9,True
10583,IMG/center_2016_12_01_13_44_38_485.jpg,-0.18273462000000001,-15,True
10584, IMG/left_2016_12_01_13_44_38_587.jpg,0.20975974000000003,12,True
10588, IMG/right_2016_12_01_13_44_38_690.jpg,-0.45990692666666666,-25,True
10593, IMG/left_2016_12_01_13_44_38_891.jpg,0.15875974000000004,3,True
10609, IMG/right_2016_12_01_13_44_40_206.jpg,-0.39374590000000004,-15,True
10613,IMG/center_2016_12_01_13_44_40_307.jpg,-0.20341256666666666,-22,True
10615, IMG/right_2016_12_01_13_44_40_408.jpg,-0.32574590000000003,-3,True
10617, IMG/left_2016_12_01_13_44_40_510.jpg,0.20792076666666667,10,True
10618, IMG/right_2016_12_01_13_44_40_510.jpg,-0.42207923333333336,-20,True
10623, IMG/left_2016_12_01_13_44_41_729.jpg,0.1929094766666667,4,True
10624, IMG/right_2016_12_01_13_44_41_729.jpg,-0.36909052333333336,-14,True
10631,IMG/center_2016_12_01_13_44_41_930.jpg,-0.24874590000000002,-30,True
10636, IMG/right_2016_12_01_13_44_42_136.jpg,-0.33340128666666663,-1,True
10637,IMG/center_2016_12_01_13_44_42_136.jpg,-0.09773462,0,True
10648, IMG/right_2016_12_01_13_44_46_080.jpg,-0.30322899999999997,6,True
10650, IMG/left_2016_12_01_13_44_46_180.jpg,0.11894336666666669,1,True
10654, IMG/right_2016_12_01_13_44_46_281.jpg,-0.46005663333333335,-20,True
10664,IMG/center_2016_12_01_13_44_46_993.jpg,0.17825057333333336,29,True
10665, IMG/left_2016_12_01_13_44_47_093.jpg,0.27048577,3,True
10671, IMG/left_2016_12_01_13_44_47_297.jpg,0.3611524366666667,19,True
10677, IMG/left_2016_12_01_13_44_47_499.jpg,0.4677988333333334,26,True
10680, IMG/left_2016_12_01_13_44_47_599.jpg,0.44513216666666666,22,True
10686, IMG/left_2016_12_01_13_44_47_802.jpg,0.20109323333333334,-16,True
10688,IMG/center_2016_12_01_13_44_47_802.jpg,0.11275990000000001,9,True
10693, IMG/right_2016_12_01_13_44_49_114.jpg,-0.46189566666666665,-22,True
10697,IMG/center_2016_12_01_13_44_49_215.jpg,-0.09022899999999999,3,True
10699, IMG/right_2016_12_01_13_44_49_316.jpg,-0.18989566666666666,26,True
10705, IMG/right_2016_12_01_13_44_49_518.jpg,-0.47307923333333335,-29,True
10712,IMG/center_2016_12_01_13_44_54_214.jpg,-0.06557359333333333,4,True
10715,IMG/center_2016_12_01_13_44_54_316.jpg,-0.25824026,-30,True
10720, IMG/right_2016_12_01_13_44_54_521.jpg,-0.4769069266666667,-28,True
10732, IMG/right_2016_12_01_13_44_54_931.jpg,-0.25774590000000003,9,True
10734, IMG/left_2016_12_01_13_44_55_031.jpg,0.22109307333333336,14,True
10735, IMG/right_2016_12_01_13_44_55_031.jpg,-0.42024026000000003,-18,True
10737, IMG/left_2016_12_01_13_44_55_133.jpg,0.19827670000000003,15,True
10743, IMG/left_2016_12_01_13_44_55_336.jpg,-0.004183800000000001,-9,True
10744, IMG/right_2016_12_01_13_44_55_336.jpg,-0.5491838,-24,True
10745,IMG/center_2016_12_01_13_44_55_336.jpg,-0.21151713333333333,-5,True
10747, IMG/right_2016_12_01_13_44_55_436.jpg,-0.47551713333333334,-11,True
10750, IMG/right_2016_12_01_13_44_55_538.jpg,-0.2658504666666667,26,True
10753, IMG/right_2016_12_01_13_44_55_640.jpg,-0.2658504666666667,26,True
10756, IMG/right_2016_12_01_13_44_55_740.jpg,-0.3941951,0,True
10761, IMG/left_2016_12_01_13_44_55_944.jpg,-0.03619510000000001,-18,True
10765, IMG/right_2016_12_01_13_44_56_046.jpg,-0.5528617666666666,-28,True
10770, IMG/left_2016_12_01_13_44_56_247.jpg,0.0318049,-6,True
10771, IMG/right_2016_12_01_13_44_56_247.jpg,-0.42819510000000005,-6,True
10774, IMG/right_2016_12_01_13_44_56_349.jpg,-0.2751951,21,True
10776, IMG/left_2016_12_01_13_44_56_451.jpg,0.054471566666666665,-2,True
10781,IMG/center_2016_12_01_13_44_56_553.jpg,-0.2775284333333333,-20,True
10787,IMG/center_2016_12_01_13_44_56_757.jpg,-0.14719510000000002,3,True
10792, IMG/right_2016_12_01_13_44_56_962.jpg,-0.3375284333333334,10,True
10804, IMG/right_2016_12_01_13_44_57_375.jpg,-0.2563561666666667,26,True
10807, IMG/right_2016_12_01_13_44_57_475.jpg,-0.4773561666666667,-13,True
10813, IMG/right_2016_12_01_13_44_57_680.jpg,-0.41731096666666667,11,True
10817,IMG/center_2016_12_01_13_44_57_783.jpg,-0.2781274,0,True
10819, IMG/right_2016_12_01_13_44_57_885.jpg,-0.4741274,6,True
10820,IMG/center_2016_12_01_13_44_57_885.jpg,-0.33479406666666667,-10,True
10822, IMG/right_2016_12_01_13_44_57_985.jpg,-0.4061274,18,True
10825, IMG/right_2016_12_01_13_44_58_088.jpg,-0.5931274,-15,True
10828, IMG/right_2016_12_01_13_44_58_191.jpg,-0.5647940666666666,-10,True
10829,IMG/center_2016_12_01_13_44_58_191.jpg,-0.2611274,3,True
10831, IMG/right_2016_12_01_13_44_58_292.jpg,-0.5591274,-9,True
10833, IMG/left_2016_12_01_13_44_58_394.jpg,0.03687259999999999,15,True
10834, IMG/right_2016_12_01_13_44_58_394.jpg,-0.3551274,27,True
10835,IMG/center_2016_12_01_13_44_58_394.jpg,-0.43112740000000005,-27,True
10837, IMG/right_2016_12_01_13_44_58_498.jpg,-0.6497940666666667,-25,True
10840, IMG/right_2016_12_01_13_44_58_602.jpg,-0.6667940666666667,-28,True
10842, IMG/left_2016_12_01_13_44_58_702.jpg,-0.12179406666666669,-13,True
10843, IMG/right_2016_12_01_13_44_58_702.jpg,-0.5704607333333334,-11,True
10845, IMG/left_2016_12_01_13_44_59_010.jpg,0.23862284000000003,-6,True
10848, IMG/left_2016_12_01_13_44_59_113.jpg,0.3349561733333334,11,True
10851, IMG/left_2016_12_01_13_44_59_216.jpg,0.16495617333333334,-19,True
10859,IMG/center_2016_12_01_13_44_59_420.jpg,0.02813216666666666,-11,True
10861, IMG/right_2016_12_01_13_44_59_522.jpg,-0.02053450000000001,21,True
10863, IMG/left_2016_12_01_13_44_59_625.jpg,0.29779883333333335,-4,True
10876, IMG/right_2016_12_01_13_45_00_439.jpg,-0.36953973333333334,1,True
10878, IMG/left_2016_12_01_13_45_00_539.jpg,0.23779360000000005,27,True
10885, IMG/right_2016_12_01_13_45_00_743.jpg,-0.4828730666666667,-19,True
10895,IMG/center_2016_12_01_13_45_01_046.jpg,-0.1792064,-6,True
10896, IMG/left_2016_12_01_13_45_01_149.jpg,0.09612693333333336,2,True
10900, IMG/right_2016_12_01_13_45_01_251.jpg,-0.47720640000000003,-18,True
10903, IMG/right_2016_12_01_13_45_01_355.jpg,-0.4262064,-9,True
10909, IMG/right_2016_12_01_13_45_01_961.jpg,-0.38041609333333337,-29,True
10911, IMG/left_2016_12_01_13_45_02_062.jpg,0.37991724000000004,24,True
10917, IMG/left_2016_12_01_13_45_02_265.jpg,0.5220527333333334,17,True
10926, IMG/left_2016_12_01_13_45_05_608.jpg,0.5252100333333334,26,True
10929, IMG/left_2016_12_01_13_45_05_709.jpg,0.5539156333333334,26,True
10934,IMG/center_2016_12_01_13_45_05_810.jpg,0.4104047,21,True
10935, IMG/left_2016_12_01_13_45_05_912.jpg,0.5090510666666667,-14,True
10938, IMG/left_2016_12_01_13_45_06_012.jpg,0.5827177333333333,-1,True
10941, IMG/left_2016_12_01_13_45_06_112.jpg,0.4920510666666667,-17,True
10944, IMG/left_2016_12_01_13_45_06_213.jpg,0.3460138,-9,True
10949,IMG/center_2016_12_01_13_45_06_818.jpg,0.14072097666666666,19,True
10953, IMG/left_2016_12_01_13_45_07_020.jpg,0.4870324333333334,-1,True
10954, IMG/right_2016_12_01_13_45_07_020.jpg,0.20269910000000002,30,True
10955,IMG/center_2016_12_01_13_45_07_020.jpg,0.4043657666666667,25,True
10956, IMG/left_2016_12_01_13_45_07_121.jpg,0.6234047,18,True
10959, IMG/left_2016_12_01_13_45_07_223.jpg,0.6822083666666667,25,True
10962, IMG/left_2016_12_01_13_45_07_325.jpg,0.5338547333333334,-13,True
10964,IMG/center_2016_12_01_13_45_07_325.jpg,0.4568547333333334,14,True
10965, IMG/left_2016_12_01_13_45_07_432.jpg,0.5905214000000001,-3,True
10966, IMG/right_2016_12_01_13_45_07_432.jpg,0.23818806666666673,16,True
10968, IMG/left_2016_12_01_13_45_07_534.jpg,0.6075214000000001,0,True
10969, IMG/right_2016_12_01_13_45_07_534.jpg,0.1871880666666667,7,True
10971, IMG/left_2016_12_01_13_45_07_636.jpg,0.7407363666666666,10,True
10974, IMG/left_2016_12_01_13_45_07_737.jpg,0.5764030333333333,-19,True
10977, IMG/left_2016_12_01_13_45_07_838.jpg,0.7690697,15,True
10980, IMG/left_2016_12_01_13_45_07_941.jpg,0.7307956,15,True
10983, IMG/left_2016_12_01_13_45_08_042.jpg,0.6985603333333333,11,True
10986, IMG/left_2016_12_01_13_45_08_144.jpg,0.5078377666666667,28,True
10989, IMG/left_2016_12_01_13_45_08_753.jpg,0.2637988333333333,-10,True
10992, IMG/left_2016_12_01_13_45_08_853.jpg,0.5330138,24,True
10995, IMG/left_2016_12_01_13_45_08_955.jpg,0.43491563333333333,5,True
10996, IMG/right_2016_12_01_13_45_08_955.jpg,0.03724896666666666,16,True
10998, IMG/left_2016_12_01_13_45_09_056.jpg,0.45015079999999996,6,True
11000,IMG/center_2016_12_01_13_45_09_056.jpg,0.20315079999999996,3,True
11004, IMG/left_2016_12_01_13_45_09_259.jpg,0.29148413333333334,-22,True
11005, IMG/right_2016_12_01_13_45_09_259.jpg,-0.10618253333333336,-11,True
11006,IMG/center_2016_12_01_13_45_09_259.jpg,0.29948413333333335,20,True
11008, IMG/right_2016_12_01_13_45_09_361.jpg,-0.12884920000000005,-15,True
11009,IMG/center_2016_12_01_13_45_09_361.jpg,0.1124841333333333,-13,True
11010, IMG/left_2016_12_01_13_45_09_463.jpg,0.5096026,30,True
